"id","title","description","director","star1","star2","poster_url","release_date","imdb_rating","our_rating"
"322","Das Cabinet des Dr. Caligari","Francis, a young man, recalls in his memory the horrible experiences he and his fiancée Jane recently went through. Francis and his friend Alan visit The Cabinet of Dr. Caligari, an exhibit where the mysterious doctor shows the somnambulist Cesare, and awakens him for some moments from his death-like sleep.","Robert Wiene","Werner Krauss","Conrad Veidt","/A291ofGZZMc1LdiIeOMDIWrU65g.jpg",,"8.1","0"
"323","Badhaai ho","A 25-year-old man tries to suppress his embarrassment when his mother announces that she is pregnant.","Amit Ravindernath Sharma","Ayushmann Khurrana","Neena Gupta","/wFOgP3PX907fhfVpeP3YItmPQtS.jpg",,"8","0"
"324","Togo","Togo just wants to watch his neighbors' homes, wash their cars and clean up their sidewalks. But the drug traffickers want more from him.","Ericson Core","Willem Dafoe","Julianne Nicholson","/3G8xATwPSnkvkxFGquKnG2xobp7.jpg",,"8","0"
"325","Airlift","When Iraq invades Kuwait in August, 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.","Raja Menon","Akshay Kumar","Nimrat Kaur","/e978yskNMNfQTiOY4tu0a0Vf8l9.jpg",,"8","0"
"326","Bajrangi Bhaijaan","A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.","Kabir Khan","Salman Khan","Harshaali Malhotra","/n9QCm8uagvmXH476u5qFQsW8HkU.jpg",,"8","0"
"327","Baby","A young drug addict who has lost touch with her rich family hits rock bottom when she sells her new-born baby to child traffickers. She soon regrets her decision and finds the courage and strength to get him back. To do so, she must follow a trail into the woods and find an eerie house where the old lady she met, her albino servant and a girl with a strange gait, all live together. Nothing could have prepared her for the horror she is about to discover.","Neeraj Pandey","Akshay Kumar","Danny Denzongpa","/yx045ADkPwsYEmW4cB7G7r84SVQ.jpg",,"8","0"
"331","Zootopia","Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.","Byron Howard","Rich Moore","Jared Bush","/9tOkjBEiiGcaClgJFtwocStZvIT.jpg",,"8","0"
"333","Kaguyahime no monogatari","Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate.","Isao Takahata","ChloÃ« Grace Moretz","James Caan","/imUJOrtNf8EWameChpaRLXSaX4w.jpg",,"8","0"
"334","Wonder","The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.","Stephen Chbosky","Jacob Tremblay","Owen Wilson","/4rsrxYDfIzvtAsIE9wevxPRXAk4.jpg",,"8","0"
"335","Gully Boy","A coming-of-age story based on the lives of street rappers in Mumbai.","Zoya Akhtar","Vijay Varma","Nakul Roshan Sahdev","/gcZbciueHH7WmD03GcVZX7LYqmR.jpg",,"8","0"
"338","Serbuan maut 2: Berandal","After fighting his way through an apartment building populated by an army of dangerous criminals and escaping with his life, SWAT team member Rama goes undercover, joining a powerful Indonesian crime syndicate to protect his family and uncover corrupt members of his own force.","Gareth Evans","Iko Uwais","Yayan Ruhian","/5dg3woJqG7kNBCEMZNGPUauHSnK.jpg",,"8","0"
"339","The Imitation Game","Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.","Morten Tyldum","Benedict Cumberbatch","Keira Knightley","/gLQoJ9P79g501oEEtrN8zMlCPpx.jpg",,"8","0"
"340","Guardians of the Galaxy","Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.","James Gunn","Chris Pratt","Vin Diesel","/uLtVbjvS1O7gXL8lUOwsFOH4man.jpg",,"8","0"
"341","Blade Runner 2049","Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.","Denis Villeneuve","Harrison Ford","Ryan Gosling","/bMdSmfI0qwpAkvhAL7sqpjmwgf4.jpg",,"8","0"
"344","The Revenant","In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.","Alejandro G. IÃ±Ã¡rritu","Leonardo DiCaprio","Tom Hardy","/sGOw65ZmfgGfistCjuNsazjs6j9.jpg",,"8","0"
"345","The Perks of Being a Wallflower","Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.","Stephen Chbosky","Logan Lerman","Emma Watson","/59ur074TVZ13QuQvRcubrEB3Izf.jpg",,"8","0"
"347","The King's Speech","The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.","Tom Hooper","Colin Firth","Geoffrey Rush","/m4MGxxEgAMqIX9x8MCg5pYeyYjU.jpg",,"8","0"
"351","Dev.D","The son of a wealthy businessman finds solace in drugs and alcohol when he breaks up with his childhood love.","Anurag Kashyap","Abhay Deol","Mahie Gill","/rACXg4zadOTEQKceu0zViohXwCb.jpg",,"8","0"
"353","My Name Is Khan","Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.","Karan Johar","Shah Rukh Khan","Kajol","/zGCnIADWwpjGllYv8DgT8HIuIQl.jpg",,"8","0"
"354","Nefes: Vatan Sagolsun","A small task force of the Turkish army have to defend a relay station in the middle of nowhere against a possible terrorist raid.","Levent Semerci","Erdem Can","Mete Horozoglu","/gkDdiM2baZ0pm9VnuLdTa2HqmYA.jpg",,"8","0"
"357","Tropa de Elite","In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.","JosÃ© Padilha","Wagner Moura","AndrÃ© Ramiro","/4cHmKn3eG7KIpi7ipAU4KHSmpXc.jpg",,"8","0"
"358","The Avengers","When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!","Joss Whedon","Robert Downey Jr.","Chris Evans","/gHLs7Fy3DzLmLsD4lmfqL55KGcl.jpg",,"8","4"
"359","Persepolis","In 1970s Iran, Marjane 'Marji' Satrapi watches events through her young eyes and her idealistic family of a long dream being fulfilled of the hated Shah's defeat in the Iranian Revolution of 1979. However as Marji grows up, she witnesses first hand how the new Iran, now ruled by Islamic fundamentalists, has become a repressive tyranny on its own.","Vincent Paronnaud","Marjane Satrapi","Chiara Mastroianni","/6kqybERm5qi2jGpu8I7DaQPxpSU.jpg",,"8","0"
"360","Dallas Buyers Club","Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.","Jean-Marc VallÃ©e","Matthew McConaughey","Jennifer Garner","/sbVKj98cq0FztCukzu47bu0H8o7.jpg",,"8","0"
"361","The Pursuit of Happyness","A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.","Gabriele Muccino","Will Smith","Thandie Newton","/5jhG1lTgV0MS6tDkBMQSSitttTT.jpg",,"8","0"
"363","The Bourne Ultimatum","Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.","Paul Greengrass","Matt Damon","Edgar RamÃ­rez","/3W2PntikGPhaIxBHyesf26Su64o.jpg",,"8","0"
"364","Bin-jip","A young man, whose only possession is a motorcycle, spends his time riding around the city looking for empty apartments. After finding one, he hangs out for a while, fixing himself something to eat, washing laundry or making small repairs in return. He always tries to leave before the owners get back but in one ostensibly empty mansion he meets the abused wife of a rich man and she escapes with him.","Ki-duk Kim","Seung-Yun Lee","Hee Jae","/45AGyfilC8CKmKYORFLeJI76jP6.jpg",,"8","0"
"365","Sin City","Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.","Frank Miller","Quentin Tarantino","Robert Rodriguez","/t9kQnqiaxQ8TLB25rTzDKLd0fdM.jpg",,"8","0"
"366","Le scaphandre et le papillon","The true story of Elle France editor Jean-Dominique Bauby, who, in 1995 at the age of 43, suffered a stroke that paralyzed his entire body, except his left eye. Using that eye to blink out his memoir, Bauby eloquently described the aspects of his interior world, from the psychological torment of being trapped inside his body to his imagined stories from lands he'd only visited in his mind.","Julian Schnabel","Laura Obiols","Mathieu Amalric","/gs9Z5cPauxH9Gml2kO6oUYwkTgK.jpg",,"8","0"
"367","G.O.R.A.","Carpet dealer and UFO photo forger Arif is abducted by aliens and must outwit the evil commander-in-chief of G.O.R.A., the planet where he is being held.","Ã–mer Faruk Sorak","Cem Yilmaz","Ã–zge Ã–zberk","/g90Hlbaj8OofowG9hDg9ScD5fqG.jpg",,"8","0"
"369","Casino Royale","Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.","Martin Campbell","Daniel Craig","Eva Green","/klJMCIblHLFwCuGjKz7tyOpekIC.jpg",,"8","0"
"370","Kill Bill: Vol. 2","The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.","Quentin Tarantino","Uma Thurman","David Carradine","/pgG6tzJzC8mjGqhaT8IWwEk00xf.jpg",,"8","0"
"372","Bom Yeoareum Gaeul Gyeoul Geurigo Bom","An isolated lake, where an old monk lives in a small floating temple. The monk has a young boy living with him, learning to become a monk. We watch as seasons and years pass by.","Ki-duk Kim","Ki-duk Kim","Yeong-su Oh","/dgjR7X6WjgjuwJ02idEOxvMyFjP.jpg",,"8","0"
"373","Mar adentro","Ramón Sampedro is a ship mechanic and part-time poet left a quadriplegic following a diving accident. Ramón fought for 30 years for the legal right to end his own life. He develops close relationships with his long-term lawyer Julia and his friend Rosa, who tries to convince him that his life is worth living. Despite his situation, Ramón manages to inspire those around him to live life to the fullest.","Alejandro AmenÃ¡bar","Javier Bardem","BelÃ©n Rueda","/7XmDhCTkce5GH8KCdbMoTZdxn1p.jpg",,"8","0"
"374","Cinderella Man","The true story of boxer Jim Braddock who, following his retirement in the 1930s, makes a surprise comeback in order to lift his family out of poverty.","Ron Howard","Russell Crowe","RenÃ©e Zellweger","/huf42HJE04aFDr6RZEGw1Xxb6Pv.jpg",,"8","0"
"375","Kal Ho Naa Ho","An uptight MBA student falls for the charismatic new neighbor who charms her troubled family – but he has a secret that forces him to push her away.","Nikkhil Advani","Preity Zinta","Shah Rukh Khan","/fgvnLw4n5JpXWtDdwRqUfpYrnCj.jpg",,"8","0"
"376","Mou gaan dou","In this prequel to the original, a bloody power struggle among the Triads coincides with the 1997 handover of Hong Kong, setting up the events of the first film.","Andrew Lau","Alan Mak","Andy Lau","/j0bK5l5Wo4XvUUrKp1FckLvbse9.jpg",,"8","0"
"378","Big Fish","Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.","Tim Burton","Ewan McGregor","Albert Finney","/bLqUd0tBvKezDr9MEla7k34i3rp.jpg",,"8","0"
